gene,label,prediction,probabilities
UBXN10,1,1,0.0035181216058172817
UBXN2A,1,1,0.1044713160860928
UCP3,1,1,0.001883269879024485
UGT1A4,1,1,0.0033993808657752146
UGT1A8,1,1,0.0005255065439799366
UGT2A3,1,1,0.00039771819375334917
UGT3A2,1,1,0.0008420286036122992
UGT8,1,1,0.0027426323912381535
UHRF2,1,1,0.054791747039710834
UMPS,1,1,0.41624816162463196
UNC119B,1,1,0.0074761468000309915
UNC13B,1,1,0.004759617886164991
UNC5A,1,1,0.00034524793654797656
UNC5D,1,1,0.00013415268697579695
UNC79,1,1,0.00023763218399799335
UNKL,1,1,0.049568906832498816
UPB1,1,1,0.0028094462991939406
UPK3B,1,1,0.00010399991592029423
UPP1,1,0,0.5379168168090027
UQCC2,1,1,0.47835796557331706
USE1,1,0,0.5912516641600319
USH2A,1,1,0.0020937972481316347
USP10,1,0,0.8301973020117883
USP13,1,1,0.13907121802886166
USP20,1,1,0.13523138704230955
USP37,0,0,0.5632213507382522
USP38,1,1,0.01635152474435626
USP42,1,1,0.11608584857689877
USP47,1,0,0.6381321973650317
USP51,1,1,0.0014177759378693699
USP54,1,1,0.007442042134925731
USP7,1,0,0.952512428576713
UTP11,0,0,0.9894534723719797
UTP14A,1,0,0.9960867438495506
UTP15,0,0,0.9992966402708534
UTP20,0,0,0.9988963074963276
UTP3,1,0,0.9983709423103264
UTP6,0,0,0.9987500279699709
UTRN,1,1,0.012569447288468871
UTS2R,1,1,0.0018872327553811296
UVSSA,1,0,0.526650810998401
VAMP4,1,1,0.3080489882153329
VAMP8,1,1,0.4148031781497202
VCAM1,1,1,0.19163462433941386
VCP,0,0,0.9886427503818289
VCPKMT,1,1,0.06965553045664172
VDAC1,0,0,0.929036889423223
VENTX,1,1,0.016969145625182668
VLDLR,1,1,0.0015369387640273512
VMO1,1,1,0.00023426030001197918
VN1R4,1,1,0.00019771449691702303
VNN1,1,1,0.00018536062895483374
VPS26B,1,1,0.1997207179535058
VPS28,0,0,0.8545485546151103
VPS33A,1,0,0.594643294998903
VPS35,1,0,0.6648876412092841
VPS41,1,0,0.7024165515089859
VPS52,1,0,0.7913729247494542
VRK2,1,1,0.4541407756051997
VSIG10,1,1,0.00038060711185717856
VSIG2,1,1,0.0005814521581735899
VTCN1,1,1,0.0010937642905117673
VWC2,1,1,0.01213665915426857
VWCE,1,1,0.0017516784436228394
WARS1,0,0,0.9078503521888486
WDFY2,1,1,0.025023061466601416
WDFY3,1,1,0.06646456400289204
WDFY4,1,1,0.0007896087727702117
WDHD1,0,0,0.9732689575432673
WDR38,1,1,0.00017197989094931422
WDR5B,1,1,0.01361179688612547
WDR70,0,0,0.5254948084905061
WDR76,1,0,0.7273959508438762
WDR81,1,1,0.056218934129285324
WDTC1,1,1,0.17205958439639263
WFDC10B,1,1,0.00044567781394783124
WFDC13,1,1,0.0002103537977144354
WFDC6,1,1,0.00042484087664997896
WFIKKN1,1,1,0.0004097446293608309
WNT1,1,1,0.0010898721386987554
WNT2,1,1,0.0007904386190796698
WNT5A,1,1,0.030053667241467453
WNT6,1,1,0.0018152646602056844
WNT9B,1,1,0.0004057151184618246
WT1,1,1,0.09694077074392177
XAF1,1,1,0.010037653084833975
XG,1,1,0.00016904963373606252
XK,1,1,0.0006583498041026093
XKR7,1,1,0.00026337028392094954
XPNPEP1,1,1,0.12618817667147214
XPO5,1,0,0.9109303661729153
YAF2,1,1,0.32216471596057533
YEATS4,0,0,0.909366111928874
YIF1B,1,1,0.02125299412137177
YIPF4,1,1,0.02617638794101875
YWHAQ,1,0,0.7827893891897856
YWHAZ,1,1,0.4657152241249345
ZBBX,1,1,0.0010484831715288356
ZBTB16,1,1,0.01045284930445498
ZBTB2,1,1,0.023446925474376913
ZBTB24,1,1,0.16996708859075768
ZBTB26,1,1,0.05028260633035816
ZBTB32,1,1,0.0032904713056471245
ZBTB40,1,1,0.007621401586328513
ZBTB5,1,1,0.06232158545989238
ZBTB7A,1,1,0.022918627063885033
ZBTB8B,1,1,0.015025001932605886
ZBTB8OS,0,0,0.5071371909458718
ZC2HC1C,1,1,0.007176479806880498
ZC3H13,1,0,0.8928812343489435
ZC3H18,1,0,0.9571451186075415
ZC3H6,1,1,0.0017113956929082686
ZCCHC13,1,1,0.0008095412242510536
ZCCHC2,1,1,0.01088472811583927
ZCCHC24,1,1,0.0012907347340481822
ZCCHC4,1,1,0.4224217450667239
ZDBF2,1,0,0.5999040574772281
ZDHHC12,1,1,0.012373384905266327
ZDHHC24,1,1,0.0006936819589982047
ZFAND1,1,1,0.12985785893292168
ZFAT,1,1,0.0015492757155203707
ZFHX2,1,1,0.0019641835633666172
ZFP14,1,1,0.003980572434651675
ZFP3,1,1,0.004745646040362639
ZFP36L2,1,1,0.07782885151951321
ZFP41,1,1,0.09442653705184889
ZFP42,1,1,0.0015877437334503198
ZFP57,1,1,0.010022717103216639
ZFP62,1,1,0.06977262027980749
ZFP69,1,1,0.003970303821052834
ZFY,1,1,0.004173895502110281
ZFYVE21,1,1,0.04726492681320924
ZFYVE26,1,1,0.023063672804684188
ZG16B,1,1,0.003228656622866188
ZGRF1,1,1,0.0012124789565366224
ZHX1,1,1,0.05841985804139097
ZIM3,1,1,0.0025262553971431177
ZKSCAN2,1,1,0.0009944203450036216
ZKSCAN3,1,1,0.0018635556841006817
ZKSCAN5,1,1,0.0037108622492906364
ZMAT1,1,1,0.000809133188216915
ZMAT5,0,0,0.9795741000196994
ZMYND8,1,1,0.06770173502471771
ZNF10,1,1,0.012096573876756899
ZNF112,1,1,0.0029850013103156713
ZNF12,1,1,0.010488289935353756
ZNF131,0,1,0.4489075885311878
ZNF133,1,1,0.0025908397533882855
ZNF140,1,1,0.010678462669092115
ZNF16,1,1,0.02113153347647545
ZNF165,1,1,0.0030392260510960665
ZNF17,1,1,0.007411105239470683
ZNF177,1,1,0.0010401528607303589
ZNF184,1,1,0.09589779527671066
ZNF20,1,1,0.008885758420596501
ZNF202,1,1,0.02380940876838491
ZNF223,1,1,0.013133669326866026
ZNF225,1,1,0.0009877572159534443
ZNF226,1,1,0.01005665641061545
ZNF25,1,1,0.0015126712489120342
ZNF26,1,1,0.003680015204031073
ZNF266,1,1,0.015327142077462353
ZNF273,1,1,0.008288250685626986
ZNF287,1,1,0.018688577676968333
ZNF304,1,1,0.0024952910548879824
ZNF318,1,1,0.48751994962031764
ZNF320,1,1,0.007414135633701269
ZNF326,1,0,0.9248525366942563
ZNF334,1,1,0.004494569040792151
ZNF341,1,1,0.006001472393163498
ZNF362,1,1,0.01068085899540958
ZNF384,1,1,0.026274379467707866
ZNF385D,1,1,0.0003325167280788355
ZNF404,1,1,0.0012228107923449416
ZNF41,1,1,0.012788796132445168
ZNF420,1,1,0.013782212248431536
ZNF430,1,1,0.023125025753399676
ZNF436,1,1,0.15409748220822986
ZNF438,1,1,0.005946702263449621
ZNF454,1,1,0.0030286839883244764
ZNF460,1,1,0.13143876743448302
ZNF469,1,1,0.0020271934245488345
ZNF484,1,1,0.0026753617330313785
ZNF486,1,1,0.002548716515251104
ZNF491,1,1,0.0008250020891893195
ZNF496,1,1,0.08096050772598294
ZNF502,1,1,0.0017120728380620176
ZNF510,1,1,0.004441623658942162
ZNF513,1,1,0.009921301181134856
ZNF521,1,1,0.0015210333947270117
ZNF524,1,1,0.021599900400046168
ZNF536,1,1,0.003359217681264537
ZNF540,1,1,0.0009717283978788016
ZNF559,1,1,0.005716607196031254
ZNF562,1,1,0.010780119684374912
ZNF564,1,1,0.013335210692262312
ZNF566,1,1,0.011653941823858548
ZNF567,1,1,0.0029784498944666503
ZNF57,1,1,0.008381742569776996
ZNF575,1,1,0.005531086855647116
ZNF577,1,1,0.0026061769775860945
ZNF581,1,1,0.03342785250981565
ZNF582,1,1,0.001966193545499484
ZNF583,1,1,0.0008493444137081862
ZNF585A,1,1,0.0019155352694929628
ZNF585B,1,1,0.004687493433579271
ZNF596,1,1,0.0011373024385085805
ZNF619,1,1,0.001721874085927999
ZNF622,1,0,0.9901338465129754
ZNF624,1,1,0.005052151311855468
ZNF638,1,0,0.5288610720340549
ZNF648,1,1,0.010018590301782437
ZNF649,1,1,0.00436997155977128
ZNF660,1,1,0.0010724397886983095
ZNF667,1,1,0.0026904013793328184
ZNF684,1,1,0.0042814376166823934
ZNF689,1,1,0.05551598107617486
ZNF708,1,1,0.004791376585266194
ZNF721,1,1,0.006450435802358712
ZNF726,1,1,0.007111568967642845
ZNF727,1,1,0.001899723362285033
ZNF75D,1,1,0.0060185336669642655
ZNF770,1,1,0.04418562158187198
ZNF775,1,1,0.021610438146438992
ZNF786,1,1,0.014537631151519691
ZNF790,1,1,0.0044882318359630415
ZNF793,1,1,0.0016465874738388008
ZNF8,1,1,0.005290367002809293
ZNF839,1,1,0.005345451889320762
ZNF891,1,1,0.0016043131265706223
ZNFX1,1,1,0.026755574596418207
ZNHIT1,1,0,0.5722687208509292
ZNRF1,1,1,0.007438436374826307
ZP3,1,1,0.0010195569288170448
ZP4,1,1,0.00035092922628368053
ZPBP,1,1,0.000594892140998804
ZRANB3,1,1,0.35270914724860675
ZSCAN1,1,1,0.003715069477326316
ZSCAN10,1,1,0.0013759489771928203
ZSCAN20,1,1,0.02446353578442112
ZSCAN29,1,1,0.0052084141684433875
ZSCAN31,1,1,0.0068437110205966985
ZSCAN4,1,1,0.002172586424746603
ZSCAN5B,1,1,0.004723826765836214
ZSWIM1,1,1,0.0003460148999187562
ZZZ3,1,0,0.7893995062286557
A1CF,1,1,0.2725608442891855
A2ML1,1,1,0.0013328841617637143
AADAT,1,1,0.0034381897668088303
AAK1,1,1,0.018069399888684123
AARSD1,1,1,0.05814250976505608
ABCB4,1,1,0.00170012238360856
ABCC12,1,1,0.0013892039405801414
ABCD3,1,1,0.10603903643553676
ABCE1,0,0,0.987834989137632
ABHD12,1,1,0.03242152832528659
ABHD15,1,1,0.0014054291977125377
ABHD16A,1,1,0.00264042712469712
ABHD17C,1,1,0.0028215192626558803
ABHD6,1,1,0.0004435308608255695
ABI1,1,0,0.587272730452042
ABITRAM,1,1,0.35485771366100965
ABTB1,1,1,0.04031884372552882
ACACB,1,1,0.029796281028290073
ACADVL,1,1,0.19473658637950036
ACAN,1,1,0.0008734310255720911
ACAT2,1,1,0.28491101144550646
ACBD3,1,1,0.4775648924606708
ACD,1,0,0.6464886921487858
ACER2,1,1,0.0007827118025050206
ACER3,1,1,0.006686300838828418
ACMSD,1,1,0.002305863101934147
ACOXL,1,1,0.00035968664310516153
ACP3,1,1,0.43193337190808834
ACP4,1,1,0.0044774518529621336
ACP5,1,1,0.0020070217405184776
ACP7,1,1,0.0032609879762207973
ACSBG2,1,1,0.0017896375012756206
ACSL1,1,1,0.007504382481294991
ACSS3,1,1,0.0005376785436030263
ACTN1,1,1,0.18328230567693335
ACTN2,1,1,0.002833113560650913
ACTR2,0,0,0.6953164601485562
ACTR6,1,0,0.6657413002696547
ACVR1B,1,1,0.00681831577447789
ACVRL1,1,1,0.00048325320657464086
ADAM10,1,1,0.01917410669161762
ADAM17,1,1,0.005368721562867984
ADAM19,1,1,0.003859643256728307
ADAM21,1,1,0.0005167117507191121
ADAM7,1,1,0.00048050002757183964
ADAMTS14,1,1,0.0006367223189655546
ADAMTS3,1,1,0.0008390851218785577
ADAMTS6,1,1,0.000788149142611605
ADAMTS7,1,1,0.002051744237581776
ADAP1,1,1,0.0027668637072396085
ADCYAP1R1,1,1,0.00333394578220253
ADD1,1,1,0.08155035869700505
ADGRB3,1,1,0.01650647297610843
ADGRF3,1,1,0.004392273355045795
ADGRF5,1,1,0.004516308899456556
ADH5,1,1,0.03621292504801475
ADPRHL1,1,1,0.0011562739634178643
ADPRS,1,1,0.38631431266776967
AFAP1L1,1,1,0.0002881125405106877
AFF1,1,1,0.15312334102740588
AFF3,1,1,0.00654057178149472
AGAP6,1,1,0.02675968686661472
AGBL1,1,1,0.0020520282307353033
AGMO,1,1,0.000690816979051645
AGPAT1,1,1,0.1258626665270815
AGPS,1,1,0.1387391243668395
AGTR1,1,1,0.005118858447823038
AGTRAP,1,1,0.06615562956229933
AHR,1,1,0.28637798765470934
AIMP2,1,0,0.9774337338615492
AKAP13,1,1,0.0019974131718923926
AKAP5,1,1,0.015348993323259652
AKAP6,1,1,0.0015615798142276428
AKAP7,1,1,0.002571766101011952
AKIRIN1,1,1,0.008734655985465222
AKNAD1,1,1,0.0015012239850420218
AKR1B15,1,1,0.023687249983358492
AKR7A2,1,1,0.005392038429063872
AKR7A3,1,1,0.001318673508553303
AKT1,1,0,0.610363657611404
ALB,1,0,0.8710938749855289
ALDH1A1,1,1,0.0018987016008136016
ALDH2,1,1,0.01993891353732833
ALDH3B2,1,1,0.0009674731630360145
ALDH4A1,1,1,0.31278319745803856
ALDH6A1,1,1,0.09382698805885986
ALDOB,1,1,0.002741909532471376
ALKBH2,1,0,0.6911138815770458
ALOX15B,1,1,0.0004479342601099279
ALOX5AP,1,1,0.002656682028385993
ALOXE3,1,1,0.0005540059669009833
ALPL,1,1,0.0018899669878981618
AMIGO2,1,1,0.0013744127697777665
AMN,1,1,0.006170522720755578
AMZ1,1,1,0.0003992369364975268
ANAPC1,0,0,0.9859629745949958
ANAPC10,0,0,0.946876774571999
ANAPC11,0,0,0.9829138825841554
ANAPC15,1,0,0.922903797981921
ANG,1,1,0.014830208766216092
ANGEL1,1,1,0.005893318988527141
ANGEL2,1,1,0.4951853197999328
ANGPTL1,1,1,0.0006814529133301161
ANGPTL3,1,1,0.0010807669445239588
ANKMY1,1,1,0.0010029013957938092
ANKRA2,1,1,0.0772625135312251
ANKRD13B,1,1,0.023131659567990702
ANKRD13D,1,1,0.02791021062413528
ANKRD34A,1,1,0.0019440953788741554
ANKRD36,1,1,0.03120462298996971
ANKRD40,1,1,0.07612579871038347
ANKRD55,1,1,0.03520084882832205
ANLN,1,0,0.7563762346512191
ANO1,1,1,0.002725880451229001
ANO10,1,1,0.03839112958338424
ANO2,1,1,0.0007435078886982582
ANO6,1,1,0.034232941569089584
ANO7,1,1,0.01311161455515084
ANP32A,1,0,0.8285498943441245
ANP32E,1,0,0.9436340444533682
ANPEP,1,1,0.02094734178207782
ANXA1,1,1,0.38029414496231945
ANXA4,1,1,0.023386775020616923
ANXA6,1,1,0.032353135095135974
AOAH,1,1,0.000353282332768734
AP1AR,1,1,0.03682036559901951
AP1B1,1,0,0.7416232478331561
AP1G1,1,0,0.5971948666868133
AP1M1,1,0,0.5839149641155699
AP1M2,1,1,0.18077302735264417
AP3M1,1,1,0.11701284953276687
AP3M2,1,1,0.023766499888302883
AP3S1,1,0,0.572495271148836
AP3S2,1,1,0.028301302827214502
APBA2,1,1,0.0057209951511839495
APBB3,1,1,0.008273938130241288
APC,1,1,0.03993194476736135
APC2,1,1,0.01153958386135102
APCDD1,1,1,0.000197507249306339
APEX2,1,1,0.16723076481065352
APH1A,1,1,0.06705295012231807
API5,1,0,0.945363324235158
APLP1,1,1,0.004576004293493164
APOBEC3A,1,1,0.005078707362043555
APOBR,1,1,0.0006289625582021508
APOLD1,1,1,0.0003516276236724125
APOO,1,1,0.4586654530059214
APOOL,1,1,0.20507867424743167
AQP1,1,1,0.010940419776261779
AQP10,1,1,0.00025689156929901145
AQP4,1,1,0.00139422627108996
AQP9,1,1,0.002447743242698064
ARAP1,1,1,0.0029095773722415895
ARAP2,1,1,0.00041512847781306484
ARC,1,1,0.0007490969436056094
ARFGEF2,1,1,0.053956749644146415
ARFGEF3,1,1,0.03616625730139124
ARGFX,1,1,0.0006227970512080571
ARHGAP1,1,1,0.35203160304004655
ARHGAP20,1,1,0.0011917645503287445
ARHGAP21,1,1,0.016072054119484147
ARHGAP23,1,1,0.01672196730368173
ARHGAP24,1,1,0.0014082746935499934
ARHGAP26,1,1,0.00685810104829192
ARHGAP35,1,1,0.01312157791644183
ARHGAP4,1,1,0.004024779086690256
ARHGAP45,1,1,0.099300465452105
ARHGAP5,1,1,0.014046386992172477
ARHGDIB,1,1,0.001300885137106278
ARHGEF2,1,1,0.051098722286265684
ARHGEF25,1,1,0.002188201318414984
ARHGEF26,1,1,0.0007559133786907424
ARHGEF33,1,1,0.013672890505268986
ARHGEF7,1,1,0.05737893332763425
ARID1B,1,1,0.43282466522354845
ARL14,1,1,0.0031696771119671062
ARL4C,1,1,0.0034955983226614418
ARL4D,1,1,0.0030285467179340885
ARMC10,1,1,0.19009159137143658
ARMC2,1,1,0.0037048279962099916
ARNT,1,1,0.10737222813034146
ARPP21,1,1,0.011763491638992674
ARRDC4,1,1,0.0004933077672377606
ARSA,1,1,0.021864520919554466
ARSL,1,1,0.1054756020798723
ART4,1,1,0.0003326630954030074
ART5,1,1,0.0006427348844533886
ASAH2,1,1,0.0002849430694015109
ASB12,1,1,0.02710732529954133
ASB13,1,1,0.005443317597407349
ASB6,1,1,0.44413069472707517
ASCL2,1,1,0.003563370869741467
ASF1B,1,0,0.8217834019905675
ASGR2,1,1,0.0015527209470596825
ASH1L,1,1,0.010593757665451554
ASH2L,1,0,0.9546194255258801
ASIC3,1,1,0.00043574907602883517
ASNSD1,1,1,0.07066245898122568
ASPA,1,1,0.0006937467450300993
ASPG,1,1,0.001796087178886352
ASRGL1,1,1,0.0015120848074580806
ASS1,1,1,0.14420604550314453
ASTE1,1,1,0.06904303148395194
ATAD3A,1,1,0.1048184681553312
ATAD5,1,0,0.973441423088846
ATAT1,1,1,0.009397204226490607
ATF2,1,1,0.14384372635188475
ATF6,1,1,0.2942107932346111
ATF6B,1,1,0.040798691630109504
ATF7,1,1,0.12691205062845237
ATF7IP2,1,1,0.0077798346814447195
ATG101,1,1,0.4856931354906198
ATL1,1,1,0.023908587815518835
ATL2,1,1,0.027275554177942318
ATL3,1,1,0.10650511524616135
ATMIN,1,1,0.3801089312045648
ATOH7,1,1,0.0011680213098488657
ATOH8,1,1,0.0004104379753200882
ATP12A,1,1,0.24954924676726792
ATP13A1,1,1,0.14083463068384985
ATP13A2,1,1,0.13009585814450117
ATP13A5,1,1,0.00031635995849789157
ATP5MC1,1,1,0.3215946023169728
ATP5PO,1,0,0.930741559206935
ATP6V0A1,1,0,0.7738795754174206
ATP6V0E2,1,1,0.010817835422956645
ATP6V1E1,0,0,0.9877306583380836
ATP6V1G3,1,1,0.003721683287655464
ATP8B3,1,1,0.0016595441031122982
ATXN2L,1,1,0.36476750598200536
ATXN7L1,1,1,0.017669788377467542
AURKC,1,1,0.277411006517876
AXDND1,1,1,0.0022879417502173704
B3GAT1,1,1,0.0013854490379767049
B3GNT6,1,1,0.0003574358312811832
BACE1,1,1,0.014905768458110525
BAG3,1,0,0.5446796608292201
BAG5,1,1,0.1265294495708816
BAG6,1,0,0.6311635549108423
BAP1,1,0,0.7835477514525545
BATF3,1,1,0.016286568917309962
BBOX1,1,1,0.08842772202757722
BBS2,1,1,0.1802059501245418
BBS9,1,1,0.027385113994344845
BCAP31,1,1,0.4068390612144003
BCAS4,1,1,0.001158717765726902
BCKDHA,1,0,0.6428691494695682
BCL2L1,0,1,0.4972222845862536
BCL2L12,1,1,0.00727210468980356
BCL7C,1,1,0.1902237405701857
BCO2,1,1,0.00020269846889896525
BDNF,1,1,0.006724229258244596
BET1L,1,0,0.5000268536257277
BHLHE23,1,1,0.0012890670543944994
BHMT,1,1,0.0025111389044028876
BID,1,1,0.013719494015725631
BIK,1,1,0.02363126198183284
BIN2,1,1,0.0023123537686560725
BIRC2,1,1,0.060766416459765736
BIVM,1,1,0.001823877289291931
BLID,1,1,0.0013317468123935417
BLVRB,1,1,0.11436055704537214
BMP10,1,1,0.006820893454111454
BMP4,1,1,0.004055850402642436
BMPER,1,1,0.00033768236175308887
BMPR1A,1,1,0.004725378013433501
BMS1,0,0,0.999660958097006
BNC2,1,1,0.0006416088902398198
BNIP2,1,1,0.022767865507565377
BOC,1,1,0.0017063478905842366
BORCS6,1,1,0.24553178719525753
BORCS7,1,1,0.00368537570387214
BORCS8,1,1,0.12578857546289507
BPGM,1,1,0.036438499759240614
BPI,1,1,0.00025971165359446325
BPIFB1,1,1,0.0002466739774127258
BRCA2,1,0,0.9020321081339538
BRD2,1,0,0.7213662372017433
BRD7,1,0,0.5976566735920799
BRICD5,1,1,0.0034098696528036877
BRINP1,1,1,0.005306983833318624
BRIP1,1,0,0.9335765215646192
BRME1,1,1,0.017476054562130926
BSN,1,1,0.0009019905022298547
BSPRY,1,1,0.006359198082609685
BTBD1,1,1,0.4172255738275645
BTBD17,1,1,0.0007312945249590141
BTF3,0,0,0.9842584027315755
BTG4,1,1,0.008897995662074021
BTNL3,1,1,0.00034459656576817376
BTNL8,1,1,0.0002266485093335824
BUB1B,0,0,0.9967837528819643
BUB3,0,0,0.9990804198145027
BVES,1,1,0.00018947492396395038
BYSL,0,0,0.9992859847620551
C10orf62,1,1,0.004113909182779751
C10orf90,1,1,0.003173145202977534
C11orf52,1,1,0.019972400313000415
C11orf71,1,1,0.002454156265465668
C12orf50,1,1,0.00033622716601436895
C15orf40,1,1,0.008076741067059412
C16orf54,1,1,0.0002734166896622314
C16orf90,1,1,0.0007338354754569676
C17orf50,1,1,0.0007204968471171691
C18orf32,1,1,0.042367660480110834
C1GALT1,1,1,0.0014610843434553545
C1GALT1C1,1,1,0.06584932858273705
C1QL1,1,1,0.002776288187723519
C1QTNF1,1,1,0.001062010723120821
C1QTNF4,1,1,0.0010464644975301085
C1QTNF6,1,1,0.000820192521919072
C1orf94,1,1,0.024677287209789123
C20orf27,1,1,0.04160174795236975
C22orf31,1,1,0.0007539236255623249
C2CD3,1,1,0.030365014279850278
C2CD4A,1,1,0.0008862773181944839
C2CD4B,1,1,0.0006351489886976869
C2CD5,1,1,0.08183942419691649
C2orf49,1,1,0.3926694592033625
C2orf69,1,1,0.0476952217402881
C2orf80,1,1,0.00034109981366616806
C3,1,1,0.013867447303397807
C3orf33,1,1,0.007824942261393486
C3orf62,1,1,0.0010194001001617714
C3orf70,1,1,0.0010248053920827837
C4BPB,1,1,0.0005392177212962812
C4orf45,1,1,0.001054346157555741
C5,1,1,0.0009222365051026249
C6orf120,1,1,0.03314507512790362
C6orf89,1,1,0.018372157499301246
C7orf31,1,1,0.004547947126523022
C9orf43,1,1,0.000891769111981866
C9orf85,1,1,0.06815231988948883
CA11,1,1,0.0011100448298027698
CA12,1,1,0.008547769994669685
CA5B,1,1,0.0003962111551863323
CA9,1,1,0.026043307141249417
CAB39,1,1,0.16338631523636482
CABIN1,1,1,0.38981022632816736
CABP4,1,1,0.0006070628613513596
CACFD1,1,1,0.00799831172848362
CACNG3,1,1,0.001388618463034963
CACUL1,1,1,0.014303693286277962
CADM2,1,1,0.00030272885106068513
CADPS,1,1,0.002599519370078085
CALB1,1,1,0.001366436769151036
CALCOCO1,1,1,0.0028107248456335832
CALHM2,1,1,0.0001504059949377634
CALHM3,1,1,0.0008246292025163027
CALHM4,1,1,0.01083468499003637
CALN1,1,1,0.0007971532148857152
CAMK1G,1,1,0.004642172161131375
CAMK2G,1,1,0.1992906030487292
CAMK2N2,1,1,0.00070807777217341
CAMSAP1,1,1,0.23908745722365116
CAMTA1,1,1,0.007133377802863938
CANT1,1,1,0.02410017496045187
CAPN11,1,1,0.00047046566999154883
CAPN15,1,1,0.03817804163383004
CAPRIN2,1,1,0.03319432677858467
CARD14,1,1,0.0011470803107673233
CARD16,1,1,0.0011738411097305668
CARD18,1,1,0.0021617084249356934
CARD8,1,1,0.0012911770533051924
CARF,1,1,0.0021423491682816876
CARHSP1,1,1,0.024698484683413867
CARM1,1,0,0.5973657233097956
CARNMT1,1,1,0.24680590929126422
CARS2,1,0,0.5143806134243721
CASP5,1,1,0.0005510444978983231
CASP6,1,1,0.009885080136126856
CASP7,1,1,0.12594424075483604
CASR,1,1,0.0015605968690424854
CAT,1,1,0.10798877665538842
CATIP,1,1,0.0009691067010448307
CATSPER2,1,1,0.0019699091623711085
CATSPERE,1,1,0.0057670207203116665
CAVIN1,1,1,0.14259439615564826
CBFA2T2,1,1,0.003905844698306482
CBFB,1,0,0.532058314121014
CBL,1,1,0.2036517875135624
CBLB,1,1,0.016797946038032852
CBLN3,1,1,0.00038848747827969766
CC2D1B,1,1,0.1649426695052307
CC2D2B,1,1,0.0009460678685924262
CCDC106,1,1,0.02373290641389637
CCDC117,1,1,0.20159761989821562
CCDC120,1,1,0.1832949926899264
CCDC122,1,1,0.0006977900778663115
CCDC125,1,1,0.04338198357348264
CCDC13,1,1,0.06371125608860521
CCDC138,1,1,0.04098961208207247
CCDC142,1,1,0.0029924665333963983
CCDC149,1,1,0.014231347223462577
CCDC183,1,1,0.001386398095526431
CCDC184,1,1,0.0015316668663908017
CCDC185,1,1,0.0038716720519556434
CCDC191,1,1,0.031194259222681764
CCDC27,1,1,0.0007896757826985068
CCDC32,1,1,0.036110003264597526
CCDC33,1,1,0.006250674115904864
CCDC47,1,1,0.47384595143664876
CCDC6,1,1,0.3011162624418714
CCDC60,1,1,0.0007847203135693759
CCDC61,1,1,0.037814154918548025
CCDC62,1,1,0.00497979486066189
CCDC71L,1,1,0.001410731590726566
CCDC77,1,1,0.2088588970714432
CCDC81,1,1,0.00019310851026931307
CCDC88A,1,1,0.0057931682533119535
CCER1,1,1,0.0006438414979797358
CCL1,1,1,0.0009737637174872194
CCL17,1,1,0.0005592969156328565
CCL2,1,1,0.041248371823505305
CCL27,1,1,0.00022458427943531368
CCM2,1,1,0.005911705607295448
CCNB1,0,0,0.9946720609630095
CCND3,1,1,0.09730186682101662
CCNDBP1,1,1,0.23104368283123425
CCNT1,1,0,0.9881332593305151
CCNYL1,1,1,0.03912627202820751
CCP110,1,0,0.6336654424273401
CCPG1,1,1,0.04766483357255732
CCR10,1,1,0.0016001753787926898
CCT7,0,0,0.9986797454939371
CCT8,0,0,0.9989520139106094
CD163,1,1,0.0010150996746508434
CD1A,1,1,0.013093330980689244
CD1D,1,1,0.0008512070783901593
CD22,1,1,0.012074649706376239
CD226,1,1,0.0006821238852966705
CD248,1,1,0.0009815336500921146
CD28,1,1,0.014372051443483125
CD2BP2,1,0,0.9804464183809705
CD36,1,1,0.02163415480252897
CD4,1,1,0.4418643077410874
CD47,1,1,0.005901682658808016
CD81,1,1,0.014502089864724543
CD82,1,1,0.0007945913112259451
CD86,1,1,0.002755178735312558
CD96,1,1,0.00044473044768498224
CDC16,0,0,0.9963641739457675
CDC23,0,0,0.9968783980484586
CDC25A,1,1,0.37252977682902255
CDC25B,1,0,0.7959957266981468
CDC37,0,0,0.7165394131324155
CDC37L1,1,1,0.014748617191786528
CDC6,0,0,0.9932292335285595
CDC7,0,0,0.9881948079143559
CDCA4,1,1,0.05085981181057373
CDCA5,0,0,0.9406685020791707
CDCA7L,1,0,0.5797622563362774
CDH15,1,1,0.002063050722235249
CDH16,1,1,0.0003803483707594091
CDH18,1,1,0.00042783364968084213
CDH3,1,1,0.0013838587016717474
CDIPT,1,1,0.3030211795134897
CDK1,0,0,0.9921213571233028
CDK13,1,0,0.9441786075651153
CDK16,1,1,0.13917974405591022
CDK17,1,1,0.014407299485076009
CDK18,1,1,0.05172433516222276
CDK2,0,0,0.9754214762146866
CDK3,1,1,0.2745537794978521
CDK5R2,1,1,0.000651319968663544
CDK5RAP1,1,1,0.3232339268523211
CDK5RAP2,1,0,0.5068360990977177
CDK5RAP3,1,0,0.8274614190321596
CDKAL1,1,1,0.052548323291650344
CDKL2,1,1,0.0007034780109986593
CDKN2C,1,1,0.15867656433973237
CDR2L,1,1,0.1425786949405227
CDV3,1,0,0.7906814324912106
